component 1,component 2,component 3,component 4,component 5,class
9.464717,2.8947055,4.434544,4.1255026,0.4831277,STAR
6.1432033,6.90627,3.7336094,-0.614955,5.136403,GALAXY
1.6903117,3.403331,7.942627,5.766476,6.5083222,GALAXY
7.235535,8.620709,5.8004813,5.687304,6.5195704,GALAXY
0.9896952,5.551167,5.5149083,3.5403273,4.3282437,GALAXY
4.989337,9.221785,7.0289516,6.263187,7.5340214,GALAXY
5.695724,7.4247684,2.8288674,-0.74089116,4.8412566,GALAXY
4.7981133,2.9209945,2.8190215,7.684256,8.773193,GALAXY
2.4840682,2.2921524,2.3450413,7.753682,7.068764,GALAXY
3.1249142,7.9349837,7.468429,6.4449487,1.8809059,GALAXY
6.775184,8.523206,6.310116,4.5892906,8.279999,STAR
4.9441924,4.0560493,2.4772778,7.524456,7.4426055,QSO
7.768192,4.1748896,3.4458745,2.4263813,9.666731,GALAXY
3.510197,3.5262606,2.4292533,8.332415,7.7118006,STAR
8.91849,5.806545,3.2852273,3.6523395,3.1949124,GALAXY
4.35624,1.5066074,4.560288,7.699713,8.362452,GALAXY
6.4907684,6.4286733,3.6573544,0.69660515,5.036251,STAR
6.230748,9.294091,9.615741,6.262491,4.1021476,GALAXY
8.865404,3.2908123,5.4122534,1.7193388,0.87144136,STAR
3.4282236,3.3697453,7.6260037,5.469983,8.723121,GALAXY
8.3581505,4.822013,5.0385466,2.215334,-0.40642422,QSO
0.26185206,5.8390846,5.5038576,3.6160095,4.4150257,GALAXY
5.4227996,1.305017,5.216829,7.45698,9.342527,GALAXY
1.4578673,2.238173,1.7181264,7.822526,4.909317,STAR
4.6737423,1.010083,5.916308,7.4031496,8.245172,GALAXY
9.353068,2.728413,3.8083599,6.272828,0.9137576,QSO
5.7492394,1.6796705,5.144503,6.234555,10.321881,GALAXY
6.0682178,8.487025,9.966368,6.668059,3.987518,GALAXY
4.693301,4.2730026,8.795997,6.4691787,1.6803735,GALAXY
2.3894677,7.1973486,6.675443,1.5051218,4.184898,GALAXY
1.0105864,4.4784317,8.255692,5.6614184,7.1151223,GALAXY
5.9149714,3.1019368,4.4655156,2.901947,10.604279,GALAXY
4.2503667,8.222516,6.717336,6.7561426,2.0161088,GALAXY
5.5175056,7.458271,2.3085713,-0.49706116,4.330946,GALAXY
5.8564825,10.560634,8.607445,5.587356,4.1462173,GALAXY
7.678413,5.3389344,4.346462,2.2305784,9.409343,GALAXY
9.182819,2.512492,3.9927754,5.785608,1.1654413,QSO
2.7781322,6.61003,8.283217,4.827337,1.4275752,GALAXY
5.9000654,7.199525,4.9636154,-1.0208517,3.0536933,QSO
1.1255803,5.6814055,8.137937,5.7436967,7.4031153,GALAXY
5.607557,1.742735,5.318573,6.0281277,10.271643,GALAXY
7.458024,2.812645,1.9114656,8.627564,1.7271966,QSO
6.6896462,6.190212,7.6344767,5.2266192,2.6786268,GALAXY
6.705732,5.9978304,5.6359806,-0.79154253,3.6220164,QSO
7.148353,8.233682,6.099723,4.1712785,8.39337,GALAXY
0.12540402,5.309984,7.435691,5.1178384,6.13373,GALAXY
2.2052133,1.6968956,3.4927306,7.50934,6.4618382,GALAXY
3.4466228,1.9804523,3.341367,7.1359477,4.739428,GALAXY
0.97577816,9.542711,5.8807716,2.554531,4.603363,GALAXY
3.2947001,1.1848034,0.22000094,7.007126,4.0185914,GALAXY
3.401608,2.172213,6.294719,6.3832784,5.8029017,GALAXY
6.7693405,8.089701,6.4353833,3.7115026,9.125504,GALAXY
6.1751256,2.2390466,3.158596,6.484897,10.12116,GALAXY
8.024494,6.6796913,5.0070953,3.3067982,8.597222,GALAXY
5.9881783,7.1854815,0.83946544,0.35054478,4.300471,GALAXY
0.31787625,7.7177844,8.350909,4.3165646,3.9769623,GALAXY
2.2920024,6.4174647,7.8100996,1.8900768,3.573268,GALAXY
2.3168619,8.898624,5.0214543,2.0281866,4.6142507,GALAXY
8.457238,3.2912257,3.1467586,7.47911,1.0286334,QSO
6.935129,5.4228077,5.6610484,0.5713348,1.5203657,STAR
1.7075107,6.534943,8.164566,1.7812865,3.6580887,GALAXY
6.9734454,5.530487,5.7904296,-0.667321,3.9592412,STAR
8.99988,4.170563,4.007583,4.5316906,-0.10018376,QSO
8.036132,6.3095016,4.9256163,2.6046848,9.105358,GALAXY
8.485073,5.678734,2.3158605,2.4819798,3.1681862,GALAXY
5.96003,3.865904,4.7068186,2.4032228,10.360999,STAR
6.5858846,6.662493,2.9916701,1.1251959,5.217553,STAR
4.129074,3.0524998,3.122859,7.5493193,7.8714886,GALAXY
4.9433103,1.1160198,1.1313976,8.91242,2.3150003,STAR
2.4965672,1.1186146,1.5386937,6.5830817,4.8196282,GALAXY
4.0853143,1.6572151,7.3249087,6.4247627,8.103712,GALAXY
1.5949825,1.7742674,2.0395153,7.4685807,4.3583117,QSO
2.7660174,3.5755606,1.7298442,8.541008,6.76585,STAR
6.454285,9.398758,7.5007186,4.707405,3.804019,GALAXY
3.2996202,3.5321393,8.237218,5.4003096,9.184063,GALAXY
9.678028,3.5462582,3.0248408,6.833166,0.9558924,QSO
6.435678,3.289265,2.3061376,6.07823,9.359642,GALAXY
0.678351,6.274741,7.159505,5.12256,5.6829033,GALAXY
9.072835,2.2637043,3.5451834,7.27538,1.5742592,STAR
4.326469,11.588443,6.3307443,4.678153,4.23828,GALAXY
8.479534,3.2743855,5.6712346,1.303427,1.5348597,STAR
4.440979,2.0716639,3.8125768,6.696449,3.7320108,GALAXY
6.387156,4.964747,7.5442553,5.63093,1.3931319,STAR
5.4758964,1.233868,0.96406424,9.215632,3.6558332,STAR
7.2620645,3.1939223,2.9184425,7.2104635,1.4553195,QSO
5.0157113,8.772192,9.46576,6.3473263,3.9237514,GALAXY
8.108494,6.0642586,1.5837333,2.0329168,3.3448045,STAR
2.675947,1.4928049,3.126031,7.187734,4.6934037,GALAXY
5.7889957,4.8478146,5.819414,2.417862,10.618511,GALAXY
7.333609,8.422447,5.989204,4.608263,7.9108763,GALAXY
3.8351355,7.0286922,7.2329116,5.446753,2.1424744,QSO
0.28277293,7.785442,8.827121,5.3617682,3.8182535,GALAXY
8.063959,5.10917,3.5310647,3.3130932,2.7141008,GALAXY
5.2091227,3.441375,2.33778,7.902464,5.208851,STAR
5.16328,8.164202,6.4280243,5.847159,6.7203913,GALAXY
7.463784,8.783196,5.767307,5.874461,6.2703867,GALAXY
9.629283,3.0504308,4.226601,4.4954185,0.29882297,QSO
5.7785373,7.3937864,2.5420861,-0.61408687,5.18055,STAR
5.952586,8.479843,5.936627,6.63787,4.29336,GALAXY
3.737556,3.4154909,2.4712365,8.25313,8.043439,STAR
8.189112,6.575137,3.9758341,4.3111253,3.3543804,STAR
7.5783725,4.8468647,6.4719367,-0.3998346,2.031214,STAR
8.238261,3.3284266,5.4545135,1.5969642,2.1876817,STAR
4.5891247,1.4178456,7.4214377,6.4898987,8.791824,GALAXY
7.960887,2.6538072,3.1892128,7.9708223,1.3447629,QSO
4.7231,4.348181,9.090624,6.6989307,1.8676846,GALAXY
2.0381203,9.658668,5.5042014,3.428015,4.362714,STAR
2.3233943,1.7191869,1.3265322,7.100253,5.501897,GALAXY
2.1279368,7.5350876,6.455798,1.3789445,4.384005,GALAXY
0.15090464,7.462849,5.8142786,4.0258822,4.4627457,GALAXY
1.1487546,7.4667416,8.189174,5.6894336,4.090703,STAR
5.352649,9.4819565,9.469627,6.230217,4.0705132,GALAXY
2.0185363,6.4331017,7.98439,1.7619015,3.6329577,GALAXY
4.6931176,0.97056496,0.9508698,8.0380335,1.8819218,QSO
5.175613,1.4021609,0.94823027,9.14679,3.8659024,QSO
4.7020097,3.3097775,2.6184864,7.726443,8.521516,STAR
5.79398,1.9441848,1.7405304,8.658364,4.3303432,STAR
7.889174,4.8121986,4.4253807,1.9937451,10.023975,GALAXY
5.3691697,11.224719,6.5653834,4.636248,4.156373,GALAXY
5.4107,6.7468996,2.919503,0.6392805,3.2272143,QSO
9.049838,2.4955754,4.207252,5.163401,1.2469012,QSO
4.631264,7.154059,6.888476,4.609896,8.990743,GALAXY
5.0341496,9.551244,6.391102,7.6208687,4.5829782,GALAXY
0.40992638,9.271916,5.886633,3.5592628,4.4213147,GALAXY
4.6099243,1.87839,6.617238,6.1407895,9.031585,GALAXY
3.9560788,1.1451757,0.008752037,7.7339554,3.6882138,QSO
0.72953695,5.0936046,7.9128747,5.525468,6.796409,GALAXY
3.3954725,2.3227057,8.201942,6.0941176,8.139317,GALAXY
9.453405,3.1069434,4.2846546,4.5418234,0.23029947,QSO
1.3673105,7.298921,8.719277,5.522685,2.5135016,STAR
5.502221,9.034398,6.3347516,6.6699157,6.004512,GALAXY
5.82342,4.413207,7.7492423,5.703629,1.1299357,GALAXY
6.9990435,2.7794523,2.711214,3.7280984,10.209467,GALAXY
6.9238844,3.5927925,2.3960164,5.1601286,9.25955,GALAXY
1.7883139,7.392104,7.6960077,6.135649,5.2455883,GALAXY
6.8805666,6.121331,6.237336,-0.90908587,2.326341,STAR
4.0722775,3.7332802,2.1518903,8.170907,6.2539554,STAR
6.0878396,6.4455156,6.0756435,2.8025587,9.860589,GALAXY
8.04105,5.4786816,5.7955346,0.630139,0.13320021,QSO
5.4985404,7.5620565,1.7877066,-0.49887726,4.6752095,STAR
4.8525333,4.100312,2.292273,7.7240896,7.5927587,QSO
0.3499463,8.963684,5.742626,3.8414912,4.28264,GALAXY
4.1306396,6.691348,7.272263,4.609801,9.398628,GALAXY
0.5990325,7.2043643,9.071224,4.213022,3.151923,GALAXY
2.1184309,8.44811,7.831156,7.054633,4.837449,GALAXY
1.1449251,8.275349,7.010371,2.7690575,4.1836424,GALAXY
5.662624,8.0556135,9.990257,6.8175645,3.8730032,GALAXY
5.0813556,1.5290306,1.9776825,8.432939,1.9834592,QSO
0.20327632,5.98169,5.4603596,3.624692,4.370875,GALAXY
8.170914,5.1163507,5.7927213,0.8409783,0.071235046,QSO
6.5001554,2.4470544,3.7200663,3.4765856,10.830674,GALAXY
9.009391,2.6206248,4.955542,2.8115544,1.4020838,STAR
7.5775146,1.3052223,2.110986,8.858407,3.4199986,STAR
6.5069866,5.148934,4.986231,2.4525385,4.25121,GALAXY
8.255361,5.0507293,5.3903923,1.508341,-0.16808982,QSO
5.577655,5.014576,4.495427,3.4175494,2.130665,STAR
1.1850203,7.175181,7.9984674,1.8531362,3.9142923,GALAXY
2.8152785,6.1176124,8.000475,2.6667845,2.9527555,GALAXY
7.024435,4.949555,5.222771,0.732471,3.9648094,STAR
1.8845097,5.1279383,6.7905383,5.2626324,5.9341984,GALAXY
6.9962296,9.138652,6.0941606,5.9137187,6.775428,GALAXY
6.2913976,7.2329807,6.2034726,3.2592223,9.405691,GALAXY
3.5378284,6.663344,7.564558,4.780404,2.0486023,GALAXY
6.050837,7.659757,6.92709,3.6156545,9.836305,GALAXY
5.219007,0.9055331,0.27882746,7.6602387,2.7087388,GALAXY
3.4233143,3.5967917,2.138333,8.417588,7.609916,GALAXY
5.869337,6.0365453,10.039578,7.1464834,3.1559,GALAXY
4.310294,1.9495538,0.71805906,8.123371,4.5913796,STAR
0.7568607,4.4608006,7.327779,5.1088514,5.9054475,GALAXY
7.6709876,5.1164036,5.881942,0.853567,0.34664163,QSO
3.9362185,7.9110856,6.9319243,6.0343647,6.937867,STAR
6.1662025,2.3459814,3.8582094,3.9555573,10.713858,GALAXY
2.035636,7.4896536,8.001259,6.2052836,7.3325486,GALAXY
6.195999,5.660754,3.2455323,2.418648,2.738774,QSO
3.6024976,1.672553,7.298202,6.5328608,7.190881,GALAXY
5.686677,5.6874666,6.1559157,2.7387013,10.289396,GALAXY
2.1852098,8.408776,7.8932905,7.2732644,2.436972,GALAXY
5.3057003,1.5067335,1.633121,7.6269608,1.8646498,QSO
4.065951,5.24771,7.243106,4.2575474,9.984104,GALAXY
9.686717,2.6725788,4.0371504,5.1836796,0.8035245,STAR
8.163001,4.972352,4.951004,2.2359524,-0.27069893,QSO
6.05623,5.588611,5.445298,2.6119668,9.784388,GALAXY
5.7592225,4.2868657,5.243104,4.0881114,1.233291,GALAXY
8.416938,1.7313968,3.0347605,8.126549,2.5486352,STAR
5.5672603,4.1808553,6.821613,5.2330074,0.7060426,GALAXY
3.8576686,2.2003026,3.356832,7.95445,8.293841,GALAXY
8.724317,3.4181755,4.0610957,5.361249,0.33445114,QSO
5.243539,6.4762945,5.9082365,5.505178,3.6023574,STAR
2.5963717,6.067858,8.598946,3.808254,2.0052016,STAR
3.3634017,1.0720384,0.33171973,8.150389,3.0301085,STAR
0.57399136,8.220716,5.5634403,3.9478912,4.1447587,STAR
6.6650906,6.8481975,7.01657,4.3884406,3.3565874,STAR
3.185085,7.0708756,7.294956,5.686719,7.67289,STAR
3.52032,1.7437122,7.1784687,6.514744,7.0398774,GALAXY
2.4955678,6.5516376,8.522247,4.772886,1.4353694,GALAXY
7.4088173,6.5412135,0.72875994,1.5013443,3.7164903,STAR
3.4225283,1.3418635,3.975705,7.0894012,6.419249,STAR
6.205637,1.9469014,3.6324182,6.3129835,10.450118,GALAXY
7.6549144,2.7115974,2.0201972,8.448184,1.622772,GALAXY
3.4420846,1.7389953,0.06405424,8.400968,4.1554832,STAR
9.102659,2.7765357,4.009137,5.8832316,0.7803958,QSO
5.116086,10.070012,5.501663,3.8311355,4.1273155,GALAXY
4.406867,1.3256586,7.123728,6.769033,8.286843,GALAXY
-0.11210086,8.65802,7.20254,3.090371,4.5165453,GALAXY
5.857571,2.7515235,3.7593582,4.6924596,9.922171,GALAXY
3.0019648,1.467882,-0.08082214,7.833048,4.016449,STAR
4.0036306,1.5166442,2.647355,6.73538,4.0337496,GALAXY
8.937055,4.362797,4.626166,2.8299768,-0.4068202,QSO
0.47359776,7.960673,7.8299737,2.2754686,4.1756744,GALAXY
1.7849393,7.5367823,8.375091,6.056888,2.270499,GALAXY
6.5185833,6.7911158,0.7930732,0.8566837,3.8107553,GALAXY
5.380519,1.4030267,0.6049549,7.9887557,3.7843237,QSO
5.84673,7.0783596,1.5307953,0.3237943,3.9085119,GALAXY
5.7005615,4.254969,2.675887,6.75409,7.6895647,STAR
6.848901,6.318551,1.7124332,1.5300689,3.3567579,QSO
2.3424823,5.9433303,8.746094,3.2590322,2.3253155,GALAXY
6.1688657,9.274166,5.9691563,7.110437,4.6864185,GALAXY
0.5804037,7.931787,7.875456,2.985499,4.014248,GALAXY
5.659385,3.311417,4.0723443,5.6698318,2.5441105,GALAXY
8.03278,6.855466,2.5270534,3.2065353,4.2053065,GALAXY
3.162036,1.1707708,3.475521,6.770525,5.513438,GALAXY
2.9494643,6.823099,8.077234,5.174344,1.2888678,GALAXY
1.4796573,1.6688672,2.870604,7.3788166,5.967592,QSO
2.127256,3.6780508,7.906118,5.7710767,7.1534405,GALAXY
6.283982,2.1027513,3.3225715,6.327575,10.335192,GALAXY
-0.3910361,8.183428,6.1757474,3.9379728,4.6096325,GALAXY
9.354211,2.013366,3.9460585,5.6640964,1.8694891,QSO
7.965465,6.5485754,4.0756464,4.180259,3.3942652,GALAXY
3.0542276,10.494506,4.3134985,3.2632103,4.534734,GALAXY
1.3259019,1.4752147,2.3684533,7.0512233,5.7770767,QSO
3.580919,8.497934,7.0189505,7.1211143,2.1073627,GALAXY
7.888527,6.6855297,4.0281463,4.1131725,3.5482981,STAR
6.468933,3.287995,2.3717418,6.025493,9.354727,GALAXY
1.5998331,1.6742605,2.8873675,7.4833384,6.2917285,GALAXY
5.3543634,7.751315,9.981441,6.8983483,3.7936454,GALAXY
0.11515963,7.7749634,8.357314,4.5763564,4.1471367,GALAXY
3.385206,4.6794615,7.2336206,5.1001673,8.739044,GALAXY
1.4375473,7.8258595,8.42467,6.4075923,3.0077822,STAR
5.0846148,3.8570344,7.0531073,5.2594333,0.552224,GALAXY
-0.016766312,6.7601604,5.623763,3.9155712,4.4618483,GALAXY
6.7134647,6.984406,0.70675623,1.0793564,4.5687933,STAR
6.761786,2.6931605,3.2069676,3.2968833,10.46355,GALAXY
4.841259,8.077099,6.6470876,5.620995,7.4882073,GALAXY
7.221456,6.5749426,5.024572,3.816814,3.678922,STAR
5.9814973,2.9872353,3.459262,4.8554444,9.645731,GALAXY
6.3118205,5.1668353,5.885787,2.1866746,10.678246,GALAXY
0.84418976,7.6036587,8.146738,6.0589895,5.075726,GALAXY
7.482719,8.683649,5.994004,5.0065227,7.528442,STAR
5.223603,10.984443,5.76759,4.250084,4.18016,GALAXY
7.7755947,1.8189404,1.8060861,8.940149,2.457309,QSO
4.806889,5.005791,6.849089,3.5139103,10.586774,GALAXY
5.577676,2.904952,3.7824175,6.16941,2.935899,GALAXY
6.895641,5.554415,5.684836,0.5556262,1.3058063,STAR
4.77351,3.966324,7.507314,5.5236487,0.9443166,GALAXY
8.319149,5.6115804,2.3943357,2.4447737,3.0860531,STAR
4.3629045,1.1621488,5.2237887,7.575077,8.07125,GALAXY
5.645192,2.169176,4.622108,5.161578,10.357482,STAR
7.8895416,8.419945,5.716055,5.0858855,7.111168,GALAXY
8.659169,1.6522026,3.336952,7.1145716,2.945603,GALAXY
7.890595,3.882327,5.5965753,1.4083751,1.810331,STAR
4.845988,10.476749,8.252414,5.5599046,4.1435223,GALAXY
1.8756914,1.773224,1.3055755,7.2006125,5.776726,STAR
0.81312007,7.5814886,9.060739,5.9006834,2.5728607,GALAXY
7.1107802,5.557874,5.200927,1.5312788,0.52554226,GALAXY
5.6768003,7.4428306,4.6851797,-1.0302826,2.9668415,QSO
3.3059494,7.5425677,6.0783954,2.160533,4.108435,GALAXY
2.3737319,3.109299,8.332212,5.9365134,7.5259013,GALAXY
7.168211,8.316945,5.629758,5.882009,5.8008537,GALAXY
4.3227324,1.0227153,1.3403519,7.403429,1.9767228,QSO
1.3443935,6.4216456,9.050621,3.1991694,2.8107333,STAR
5.686456,4.294807,2.4299123,6.9799643,7.744114,STAR
1.276713,7.211535,8.42899,4.529452,3.1897001,GALAXY
2.495528,9.432286,4.5248165,2.3377407,4.653598,GALAXY
7.517025,4.719827,4.0805035,1.9856793,9.725818,GALAXY
5.6407967,9.586276,6.4000373,7.0860977,5.824076,GALAXY
7.3803296,4.181661,4.5176053,1.8895471,10.5157795,GALAXY
3.111675,7.04166,7.858261,5.4461784,1.3005573,GALAXY
4.4145484,3.1256597,7.6113534,4.817566,10.318014,GALAXY
2.534109,1.3552403,3.590401,7.0855455,5.536646,GALAXY
5.7456574,1.3476515,5.9878116,6.5821533,10.096136,GALAXY
9.758386,3.5329175,3.1451519,6.658483,0.8397977,QSO
6.489186,2.5625625,2.8455982,6.053341,9.963318,STAR
7.5371594,3.1635327,2.7335918,3.4405422,10.054988,GALAXY
8.02444,3.9513032,6.248563,0.19441678,1.8162477,STAR
5.591331,4.157242,6.4157443,4.9638743,0.72418845,GALAXY
8.4358,6.1442657,4.1594434,4.4819813,2.9417908,STAR
6.8187356,5.738592,5.449587,-0.5396789,4.1768084,GALAXY
7.87498,6.429314,0.895163,1.8078572,3.6667516,STAR
9.021548,4.5592413,4.858956,2.4360065,-0.34763935,QSO
1.927728,2.6055632,2.1284478,8.062688,5.4158225,GALAXY
5.1133676,1.3133595,5.228627,7.5060506,8.925017,GALAXY
8.221311,3.9037342,6.1113687,0.4659222,1.3863412,STAR
7.0615444,3.3223395,3.5776463,2.2226202,10.344674,GALAXY
6.9250984,4.88028,5.5151753,2.0198312,10.717183,GALAXY
1.2438097,6.746416,4.993834,3.590462,3.5454183,GALAXY
2.023249,1.4430394,1.3115319,7.3511066,3.587585,GALAXY
1.3848063,10.125072,5.4349236,3.1829631,4.5325327,STAR
1.6887112,6.54445,8.362846,2.4697728,3.292522,GALAXY
5.087647,3.6024373,6.4362564,3.530392,10.969055,GALAXY
1.7222698,8.132124,6.533477,2.0783339,4.2706513,QSO
8.632244,6.692532,2.7246215,3.6479478,3.8161082,STAR
4.877572,5.7309546,9.78213,7.115939,2.987133,GALAXY
2.9419398,1.1496128,1.0372277,7.7378473,2.8537924,QSO
8.341617,6.8232784,5.2441955,2.9142532,8.94214,GALAXY
9.132727,3.2368913,4.1509213,5.0100384,0.30057907,QSO
1.7373884,6.104091,8.877598,2.597687,2.9241686,GALAXY
6.6840644,6.278161,5.878408,-1.2755028,3.8462205,STAR
4.9422407,8.596106,7.1657257,5.4330006,8.427411,GALAXY
7.580205,7.7156897,5.819438,3.413732,8.719461,GALAXY
2.8107736,2.9626565,8.03439,5.954643,7.6247287,GALAXY
4.127125,2.1636097,5.914514,6.3166356,8.126274,GALAXY
4.4429903,8.4746475,6.55896,7.0178347,2.197641,GALAXY
5.117434,1.1800567,5.3929086,7.6361966,8.974869,GALAXY
7.181936,6.28283,5.19988,2.436114,9.3594675,GALAXY
9.031571,3.1198645,2.504555,7.6128545,1.8583113,QSO
6.6249995,3.302959,3.8827171,2.3823643,10.415436,GALAXY
6.349077,6.8134418,5.5610805,-0.74869144,2.256379,QSO
6.551193,4.6740646,5.691405,4.8668942,1.1236624,STAR
4.4969983,6.110592,6.672145,4.1507225,3.1338532,STAR
3.178187,8.162054,7.3571825,6.7679424,1.8665198,GALAXY
4.867328,8.775083,9.323125,6.254273,3.899292,GALAXY
6.9125576,5.815186,4.5993767,4.3318176,8.133563,GALAXY
5.902592,8.519007,9.913535,6.65461,3.9843962,GALAXY
0.44865546,7.76489,5.4856687,3.904676,4.1315155,GALAXY
1.681225,1.1433799,0.8440957,6.791425,4.6638427,GALAXY
3.2042067,4.1803293,8.160838,5.203333,9.356414,GALAXY
4.746548,0.8656694,0.06601145,7.83238,3.1104147,QSO
5.9949603,3.2134955,5.744736,3.290949,11.234226,GALAXY
0.6933415,8.020796,8.286463,6.2251086,5.160688,GALAXY
8.0854645,6.698569,4.9444427,3.706744,8.3346,STAR
0.9750752,4.4277534,6.7918897,4.726221,5.333443,GALAXY
5.873757,7.3060427,2.5424242,-0.421402,5.122371,STAR
4.419049,3.9330268,7.811021,5.7219343,1.1076826,GALAXY
6.077576,2.1538682,2.0481207,7.257118,2.664687,GALAXY
9.179386,3.1022937,2.9376705,7.312247,1.4749866,QSO
1.9356108,1.322162,1.2951221,7.273018,3.526,GALAXY
6.9867616,9.412058,6.2424192,6.000115,6.930529,GALAXY
7.1685534,3.189252,2.5568302,3.6494489,9.80951,GALAXY
2.0770662,7.2385497,7.6319275,6.145984,6.5777617,GALAXY
7.4209223,2.9217203,2.0188937,8.315311,1.6372952,QSO
0.7509094,7.248931,8.894198,4.347389,3.1776865,GALAXY
3.8500588,6.4873233,7.270418,4.5202746,2.4682465,STAR
3.096358,4.8767834,7.353417,5.2728653,8.43869,STAR
6.985679,5.5276947,5.863319,-0.69858694,3.8239555,STAR
0.70592636,5.9188533,7.9341135,5.656111,6.9057536,GALAXY
5.026371,8.389192,6.6794214,5.6972356,7.5942206,GALAXY
-0.5209055,8.03697,7.669999,4.3721128,4.744918,GALAXY
6.8303394,3.505269,3.6977735,5.7756777,1.4892133,GALAXY
6.6467166,8.867854,5.988428,6.1425915,6.1700664,GALAXY
4.9065523,1.6835128,2.3654122,7.3404365,3.1554031,GALAXY
5.4875283,11.073967,7.834198,5.248638,4.1752048,GALAXY
4.527957,11.411625,5.748844,4.4177094,4.27938,GALAXY
6.210706,1.4416538,0.7619706,8.048101,2.2378175,QSO
8.346094,6.4051704,1.0574361,2.0986595,3.7084098,STAR
3.5686002,1.5786588,5.5616765,6.730824,6.32436,GALAXY
5.45064,3.8265765,2.5181572,7.5934677,5.525436,QSO
6.3563237,4.0384264,4.3301687,2.2186437,10.108069,GALAXY
4.734662,10.3191395,5.1281533,3.782617,4.2210608,GALAXY
8.5729685,2.640536,2.6531563,8.346724,1.8396809,GALAXY
0.33212352,6.2963166,7.6009765,5.4468217,6.2305694,GALAXY
5.847592,6.2644525,10.311223,7.371757,3.3673022,GALAXY
6.81673,6.4260635,4.1597567,2.4502242,4.535244,GALAXY
7.9084063,5.4335294,4.913396,1.8726981,9.981785,GALAXY
2.7850652,6.6568456,8.166034,4.7268987,1.7255414,QSO
8.659701,3.6283786,4.7960157,3.4870753,0.06474088,QSO
3.6276069,3.3829083,1.3616377,8.35001,5.6787643,QSO
4.8300104,10.481761,5.2233076,3.8964338,4.2181334,GALAXY
7.209512,7.8803325,6.0450196,3.6385872,8.78872,GALAXY
3.221577,8.318347,7.306575,7.0673037,1.6030091,GALAXY
5.1081553,3.7638056,5.719505,3.3799443,10.447735,GALAXY
4.0142503,2.2888498,1.6109767,8.196598,4.2803063,QSO
5.8475957,2.327496,5.621811,4.115048,11.21094,GALAXY
4.3532867,9.178007,6.530865,7.648965,3.3843558,GALAXY
5.0727763,2.6949656,3.6591396,6.304881,4.249244,GALAXY
4.5879135,2.866391,1.3882785,8.36716,4.9985485,GALAXY
5.9465985,9.15883,6.6437416,4.072393,3.8636189,STAR
4.966917,1.1108159,1.1672382,7.737681,1.7825761,QSO
8.289091,4.8794427,5.2496176,1.8753974,-0.28594345,QSO
7.4781537,6.9145584,0.45692495,1.7178482,4.417916,STAR
3.1998897,1.9481388,0.6280306,8.502245,3.9732478,QSO
3.2733245,2.8814023,8.407104,5.801826,8.681033,GALAXY
4.905611,1.777173,6.6659174,6.091073,9.474093,QSO
5.389776,7.241388,3.8746753,-0.43626848,3.095771,GALAXY
7.108322,5.1643243,5.547526,5.006623,1.5071189,STAR
8.058166,3.0606468,3.6513116,6.662325,0.98302305,QSO
2.288033,1.1083672,1.3986672,6.814398,3.4378805,GALAXY
2.9049463,2.6220834,8.2252655,6.0756793,7.6439114,GALAXY
7.1448293,6.53097,5.62709,4.0440254,3.5030737,GALAXY
6.764126,8.790972,5.9630823,5.9707747,6.3671637,GALAXY
6.410897,3.7688541,4.0474515,5.03715,1.5721233,GALAXY
2.4600108,4.120798,8.076989,5.6107883,8.151216,GALAXY
5.1330047,4.4267564,6.739097,3.4502742,10.891368,GALAXY
4.4933057,8.417359,5.732039,3.1340642,4.039099,GALAXY
1.1342655,7.023822,5.142277,3.7154934,3.7577395,GALAXY
0.9459005,6.626387,7.5020423,5.4968524,5.881975,STAR
8.920182,3.9891176,5.202102,1.9753296,0.012638855,QSO
6.356522,6.5895514,4.40373,-0.7078914,4.8520494,GALAXY
2.910483,1.197146,3.563464,6.902364,5.4716306,GALAXY
5.8146253,3.6126282,3.0983443,6.455112,5.2409477,STAR
2.7322237,2.7934241,8.312802,6.0296693,7.64983,GALAXY
3.614946,6.4715734,6.999617,5.187274,8.154742,GALAXY
5.9725523,8.90861,6.268042,6.1662226,6.607749,GALAXY
8.925028,3.4921403,4.604539,3.9507186,-0.013381844,QSO
6.2392645,1.7990443,3.9032207,6.0405703,10.682242,GALAXY
7.228914,2.661908,2.2698426,7.9736648,2.00868,GALAXY
5.3330717,1.4568486,1.6841173,8.436367,1.7781509,STAR
2.3114188,8.220494,7.8861194,7.125862,1.7274145,GALAXY
4.002907,6.855445,7.0995893,5.20797,2.289291,STAR
1.4596751,6.562072,8.431076,1.9738307,3.5599155,GALAXY
6.825126,8.39952,8.494928,5.396315,3.5978274,GALAXY
2.4161441,3.2358987,2.0326128,8.466671,7.359512,STAR
